S.No.,Name,Phone,Email,Birthday,Occupation,Address,Call Status,Added to Campaign Date,Company,City,Website,Person Record ID,Company Record ID,Description,LinkedIn,Labels,Past notes
368,9376b750-1948-4e80-85dd-bfd545b35307,+61296611788,info@romc.com.au,,Office Contact,,-,2026-02-18 12:37:54,Roberts and McNamara,,romc.com.au,937675019484808554535307,100231395378031803844,,,,
369,936849fa-e6ac-41ac-b17e-40746f7970da,+611300386301,support@dashtax.com.au,,Office Contact,,-,2026-02-18 12:37:54,Dash Tax,,dashtax.com.au,93684964117407467970,752238535884481538847,,,,
370,92eb9374-cd29-406d-865f-e65c90536952,+61272519469,,,Niccolo Bongini CA,,-,2026-02-18 12:37:54,Nibo Advisory,,nibo.com.au,929374294068656590536952,284521715821899343046,,,,
371,924306f4-011a-4d7a-809c-91c3e324f239,+61295203113,tixtaxgb@tpg.com.au,,Office Contact,,-,2026-02-18 12:37:54,Tixtax,,tixtax.com.au,924306401147809913324239,9235459655890332193549,,,,
372,921f62d8-79a7-48d7-8269-33b1da434370,+61280911241,,,Office Contact,,-,2026-02-18 12:37:54,Huntington Accounting Solutions,,taxha.com.au,9216287974878269331434370,943369129525111502104,,,,
373,921d9eb3-9fda-48f9-bd09-9c6fef8b8605,+61731488887,brisbane@shinwoo.com.au,,,,-,2026-02-18 12:37:54,Shinwoo Accouting Partners Pty,,shinwooaccounting.com.au,921939489099688605,856396205782456064,,,,
374,91fbb33d-168a-49d4-8a47-d170f840ffd2,+61288829188,info@scottco.com.au,,Principal,,-,2026-02-18 12:37:54,Scott and Co Accounting,,scottco.com.au,91331684948471708402,037835454359628857028013330,,,,
375,91ab7036-e9d6-4a38-9c6f-1218a3a85195,+61297466371,,,Office Contact,,-,2026-02-18 12:37:54,Hanlim Accounting,,hanlim.com.au,91703696438961218385195,5393938523530859,,,,
376,919c0b25-a4fb-4d5c-a6c7-1b756c8ce01d,+61268855788,,,Office Contact,,-,2026-02-18 12:37:54,Bridgeway Accountants And Advisers,,bridgewayaccountants.com.au,919025445671756801,24997253781187789,,,,
377,90da7db2-04d0-4cbf-8259-5e9ccd0366fe,+61298942239,therese@centurytax.com.au,,,,-,2026-02-18 12:37:54,Century Taxation Accountant Bella Vista,,centurytax.com.au,907204048259590366,2867573941507419734,,,,
378,90bccd31-8d6b-4037-ab3d-362456a02203,+61249111999,newcastle@bellpartners.com,,,,-,2026-02-18 12:37:54,Bell Partners,,bellpartnersnewcastle.com.au,9031864037336245602203,72610725859717804512,,,,
379,90ad103f-6d5d-4769-8947-bb42a622ef7b,+61296373839,,,Office Contact,,-,2026-02-18 12:37:54,Professional Accounting and Taxation Services,,professionalaccounting.com.au,901036547698947426227,7371816554998902228943,,,,
380,907d02b6-09e5-4b47-97dc-ef2a578d1880,+61295592057,,,Office Contact,,-,2026-02-18 12:37:54,Ipm Solutions,,ipmsolutions.com.au,9070260954479725781880,4275373185959954720349,,,,
381,90696609-4b5e-4441-8ced-9ef10337766c,+61264953262,kca@kencarman.com.au,,Office Contact,,-,2026-02-18 12:37:53,Ken Carman And Associates,,kencarman.com.au,906966094544418910337766,98484522701721692,,,,
382,c44c7011-34ed-4112-af8a-10f2dffefd3a,+61249903050,help@pfpwealth.com.au,,Office Contact,,-,2026-02-18 12:37:53,Pfp Accounting,,pfpaccounting.com.au,44701134411281023,292692656078772000456017,,,,
383,8f5cc4d1-3c44-4f69-be00-70610f6df442,+61246072940,info@startfreshaccounting.com.au,,Office Contact,,-,2026-02-18 12:37:53,Start Fresh Accounting,,startfreshaccounting.com.au,854134446900706106442,9586590758304548451987,,,,
384,8f5034af-54e7-41ef-899d-2d08ceaac90c,+61242571070,accountants@compasstax.net.au,,,,-,2026-02-18 12:37:53,Compass Taxation And Business Services,,compasstax.net.au,850345474189920890,653165059499061129,,,,
385,8f44b429-ee61-487f-b23e-4d8fc59a6b17,+61298991530,,,Office Contact,,-,2026-02-18 12:37:53,William Groves Accountants And Advisors,,grovescpa.com.au,84442961487234859617,9849307575326680652840,,,,
386,8ecc5d13-4842-4cb6-b4e4-9d741a0f55e2,+61288500777,webmaster@affinityaccounting.com.au,,Office Contact,,-,2026-02-18 12:37:53,Affinity Accounting Services,,affinityaccounting.com.au,85134842464497410552,1542158528047692218,,,,
387,8e924e49-6f68-4edd-94ae-839ce7b05139,+61290115565,support@jnpadvisory.com.au,,Office Contact,,-,2026-02-18 12:37:53,Jnp Advisory,,jnpadvisory.com.au,892449668494839705139,93203795897610246001,,,,
388,8e101625-7cbb-402e-af92-2ad7cae81888,+61297249966,info@astaservices.com.au,,Office Contact,,-,2026-02-18 12:37:53,Asta Services Chartered Accountants,,astaservices.com.au,81016257402922781888,753751624538684573,,,,
389,8e018055-b978-4fde-972b-0ebe4a4aac7f,+61296081622,john@hinchinbrook-accounting.com,,Office Contact,,-,2026-02-18 12:37:53,Hinchinbrook Accounting and Taxation Services,,hinchinbrook-accounting.com,801805597849720447,0493530625399874655,,,,
390,8cedf77d-e7e3-4b27-ad6a-663610ac6242,+61266524010,,,Office Contact,,-,2026-02-18 12:37:53,Oztex Advisors Pty,,oztex.biz,8777342766636106242,971354782617807149,,,,
391,8c850fa0-7b49-456a-a8c2-139d87932dec,+61293834612,admin@moneypenny-group.com,,Office Contact,,-,2026-02-18 12:37:53,Entertainment Partners Australia,,moneypenny-group.com,885007494568213987932,9454133557876530762956,,,,
392,8c6df67c-5155-4c1a-9c6e-fc96da8f659d,+61247366066,2747tax@cahillassoc.com.au,,,,-,2026-02-18 12:37:53,C A Hill,,cahillassoc.com.au,866751554196968659,8178439517853771649556,,,,
393,8c1c840d-8ac2-4468-971e-1b54426a0172,+61291458597,matthew@mecagroup.com.au,,,,-,2026-02-18 12:37:53,Meca Group Accounting Services,,mecagroup.com.au,818408244689711544260172,294920459467099960,,,,
394,8c1b59ab-7642-44c0-ac1e-59ef23581d27,+611300737080,hello@accounted.com.au,,Office Contact,,-,2026-02-18 12:37:53,Accounted Com Au,,accounted.com.au,815976424401592358127,31605241470239567,,,,
395,8bd64ab9-07dc-4c43-9861-a604de9a52fc,+61281971188,,,Office Contact,,-,2026-02-18 12:37:53,Andrew Skinner and Associates,,andrewskinner.com.au,8649074439861604952,3484095351585403855,,,,
396,8bd27509-c46f-4b06-876f-2332cc633df5,+61245781300,info@astrolabeacc.com.au,,Owner / Principal,,Dialed,2026-02-18 12:37:53,Astrolabe Accountancy,,astrolabeacc.com.au,8275094640687623326335,548009553288523836154,,,,
397,8bcfa936-b9a8-4e0d-9cba-2eba50cae864,+61266428881,psawyer@masaniaccounting.com.au,,,,Dialed,2026-02-18 12:37:53,Masani Accounting,,masaniaccounting.com.au,893698409250864,08336858546923624408445,,,,
398,8ba051db-2bd7-4159-bd10-fe4b8c5811b1,+61280042741,2741info@accountingdirections.com.au,,,,Dialed,2026-02-18 12:37:53,Accounting Directions,,accountingdirections.com.au,8051274159104858111,9774646935919869803591508,,,,
399,8b9290aa-7c71-4843-9e6e-653afb54f39f,+61266526977,andrew.garner@dfmgroup.com.au,,Office Contact,,Dialed,2026-02-18 12:37:53,Dfm Financial,,dfmgroup.com.au,892907714843966535439,8608825105936546435063,,,,
400,8b671d6b-bfdd-4fdc-8aca-248e6bedce4d,+61296731055,australiaenquiries@harvardassociates.com.au,,,,Dialed,2026-02-18 12:37:53,Harvard Associates Chartered Accountants,,harvardassociates.com.au,867164824864,310979585048418627764,,,,
401,8b5dfc06-0c71-4830-b126-790b349fd38c,+61243694244,admin@jpsaccountants.com.au,,Office Contact,,Dialed,2026-02-18 12:37:53,John P Smith,,jpsaccountants.com.au,8506071483012679034938,2205506365348444548828,Discover professional accounting services in Kincumber and beyond with John P Smith &amp; Co. Click here to explore our expertise.,,,
402,8af70e2d-b4fa-4cad-893b-8b1a4d3c3587,+61296695866,jobs@congdonfuzi.com.au,,Office Contact,,Dialed,2026-02-18 12:37:53,Congdon Fuzi,,congdonfuzi.com.au,87024489381433587,11549483752717847,,,,
403,8aef2bc3-e000-4cf9-b287-d87474d4dbf2,+61287573720,info@idealtax.com.au,,Office Contact,,Dialed,2026-02-18 12:37:53,Ideal Business,,idealtax.com.au,823000492878747442,06058935568796182716,,,,
404,8a734389-73dc-48ed-9738-1a7627313c11,+61260411687,clayton@edgea.com.au,,Office Contact,,Dialed,2026-02-18 12:37:53,Business Edge Accountants,,edgea.com.au,8734389734897381762731311,534613005019875110437,,,,
405,8a4dca21-5aaf-48a3-82d9-2aa2671906b6,+61292660881,,,Office Contact,,Dialed,2026-02-18 12:37:53,Ww Vick And,,wwvick.com,84215483829226719066,38832627515567637860,,,,
406,8a29acad-2de2-4d0e-ab15-e0e48527b654,+61265548311,8311info@bnm.com.au,,,,Dialed,2026-02-18 12:37:53,Beaver Novello Moss,,bnm.com.au,829224015048527654,230873345558518996264,,,,
407,89e5f890-4145-4c5a-a192-97a390dd95c5,+61242943320,admin@sstax.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Shire Tax Accountants,,sstax.com.au,89589041454519297390955,2339956250220671370666,,,,
408,89874384-18e6-4355-8b9b-598954f49947,+61732994912,,,Office Contact,,Dialed,2026-02-18 12:37:52,Melissa Purnell Accountants,,mpurnell.com.au,8987438418643558959895449947,413538533892144794783,,,,
409,89802471-77ab-47ea-a2c9-5d8ba9320ad7,+61247218905,houseofsocial.web@gmail.com,,Office Contact,,Dialed,2026-02-18 12:37:52,Larene Egan and Associates,,lareneeganandassociates.com.au,898024717747295893207,648653598269497533831,,,,
410,8931d3a8-a47d-4921-9d0c-c3cc539b0d6f,+61242964299,,,Office Contact,,Dialed,2026-02-18 12:37:52,Bj Love And Co Financial Services,,bjlove.com.au,89313847492190353906,815186550498437082598,,,,
411,88d8d0df-157d-4281-9151-cab00e4cc7b4,+61296327106,info@eelias.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,E Elias And Associates,,eelias.com.au,88801574281915100474,8836105454790441070703558,,,,
412,889a1ee7-4cac-47a9-b035-00a0780e6a59,+61266213951,sackweir@bigpond.com,,Office Contact,,Dialed,2026-02-18 12:37:52,Lismore Accountant Sackett And Weir,,lismoreaccountant.com.au,889174479035000780659,38380286554342072638,,,,
413,88581959-80fe-490b-8d21-091c1725dc87,+611300925547,enquiries@wallisca.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Wallis Chartered Accountants,,wallisca.com.au,8858195980490821091172587,99012825409281917718,,,,
414,881ff7fa-5378-4ad9-a755-926252884108,+61295991111,sales@galaxyau.net.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Bp Taxation Services,,bptaxation.com.au,8817537849755926252884108,84388097568630808762,,,,
415,880c643d-7ae3-49e7-b453-12448396e0bf,+61292412111,info@vidalobrien.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Vidal Obrien And,,vidalobrien.com.au,88064373497453124483960,5469584835526945837921,,,,
416,8794313c-4dd5-40ab-88af-6e8cad2d4b15,+611300923219,shan@amazeaccounting.com.au,,,,Dialed,2026-02-18 12:37:52,Amaze Accounting,,amazeaccounting.com.au,8794313454088682415,7085751186271509,,,,
417,868e6a92-a1d8-4462-a7c3-4bb7939d0f18,+61265622295,,,Office Contact,,Dialed,2026-02-18 12:37:52,Loomis Financial Planning,,loomisfinancial.com.au,8686921844627347939018,192259455592542633280,,,,
418,85b92e11-7079-4b0f-bb5d-4291075dcc86,+61267685555,,,Office Contact,,Dialed,2026-02-18 12:37:52,Malvern Mathews Smith Chartered Accountants,,malvernmathewssmith.com.au,8592117079405429107586,6234779121564339769352,,,,
419,851f8f9c-1562-4228-8f31-b381f6e54b7b,+61296807732,info@dsma.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Dsm Accounting,,dsma.com.au,85189156242288313816547,25277951675787317,,,,
420,84edbe0d-2f3b-4b89-8319-b9ece9a1ed4d,+611300886066,,,Office Contact,,Dialed,2026-02-18 12:37:52,Andrew Jeffers The Ai Accountant,,andrewjeffers.com.au,8402348983199914,164973569837947605438,,,,
421,84ccca5f-42e8-4b50-8d84-e9446ae77074,+61295887188,gloria@konnaris.com.au,,,,Dialed,2026-02-18 12:37:52,Konnaris Cpa Business Consultants,,konnaris.com.au,845428450884944677074,97738193754956516509272,,,,
422,84b659c9-76d1-4220-8fd3-362566519b63,+61295991888,info@navigateadvisory.com.au,,Partner / Senior Advisor (inferred from context as head of the Navigate team),,Dialed,2026-02-18 12:37:52,Navigate Advisory,,navigateadvisory.com.au,84659976142208336256651963,4351953562084762,,,,
423,84976e88-37d0-4971-add1-1eb6bc77f382,+61732262966,info@connectusaccountants.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Connectus Accountants,,connectusaccountants.com.au,8497688370497111677382,602149759973718887375,,,,
424,84838545-4af3-492a-a63d-15fdac4b0878,+61243991551,info@taafa.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Tenth Avenue Accountants And Financial Advisors,,taafa.com.au,8483854543492631540878,3914601579285067727,,,,
425,83e5d785-faee-48d7-b2c9-ee1784e18621,+61738225566,admin@robinsaccountants.com.au,,Leanne Robins,,Dialed,2026-02-18 12:37:52,Robins Accountants,,robinsaccountants.com.au,83578548729178418621,93777160752371443210,,,,
426,83d08cc9-fcc3-41f2-a273-55f6547b62b2,+61242611911,contact@lgaccounting.com.au,,Principal / Owner (assumed from firm name),,Dialed,2026-02-18 12:37:52,Lorraine Gill,,lgaccounting.com.au,830893412273556547622,4441354358332207813,,,,
427,83caaf8c-58c7-4462-8d7f-a388805ae828,+61243881130,tony@tonysmith.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Tony Smith And Associates Central Coast,,tonysmith.com.au,838587446287388805828,0911839950552945652238,,,,
428,839196dc-ae78-4a39-83fb-690b8fd1dfaf,+61297928105,,,Office Contact,,Dialed,2026-02-18 12:37:52,Glenn Easterbrook,,landgaccounting.com.au,839196784398369081,114000825343805550485,,,,
429,833f8506-fef5-4abe-91a2-92f038cf62f3,+61294151511,sadi@primeadvisory.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Primeadvisory Chatswood Accountants,,primeadvisory.com.au,83385065491292038623,17842378561986945143761,,,,
430,82fbf292-1e6a-46b8-9b0f-8b3272cbc2c2,+61268825922,info@mgh.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Mgh Advisory,,mgh.com.au,8229216468908327222,09378152798850180,,,,
431,82d94647-81a8-485b-be35-cc4103e69e46,+61296339235,hollis.ho@totalfinance.com.au,,,,Dialed,2026-02-18 12:37:52,Total Finance Accounting Pty,,totalfinance.com.au,82946478184853541036946,8692757085112443432,,,,
432,827c3c8c-ead7-4d16-aa69-1091f2e1f993,+61295241464,info@crosstax.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Crosstax And Accounting Service,,crosstax.com.au,82738741669109121993,988692510994995487055,,,,
433,8140a448-fd72-4072-865b-ff247bcfa83d,+61243678955,info@ssca.com.au,,Office Contact,,Dialed,2026-02-18 12:37:52,Smith Swaine,,smithswaine.au,814044872407286524783,5970506153836921609395,,,,
434,81192456-deb6-45bf-9eee-c032f49f5d82,+61269623211,emailadmin@howsepilloni.com.au,,,,Dialed,2026-02-18 12:37:51,Howse Pilloni,,howsepilloni.com.au,81192456645903249582,8047585282591166826,"For exceptional accounting, tax and financial planning services in Griffith, book your consultation with Howse Pilloni &amp; Co today.",,,
435,7ffe2f62-1286-429e-811e-05d6ecc3956f,+61260255491,enquiries@tdaccounting.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,TD Accounting,,tdaccounting.com.au,726212864298110563956,00390005270840182063586,,,,
436,7fef2745-1e9a-4ed0-93e1-a4acfed5a43a,+61298225998,,,Office Contact,,Dialed,2026-02-18 12:37:51,Maricic Accounting,,maricicco.com.au,7274519409314543,736927858552407066,,,,
437,7fa5e46f-d04b-4e49-b47c-e0369893841f,+61383132838,info@indusaccountants.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Indus Accountants Pty,,indusaccountants.com.au,754604449470369893841,9920498759690,,,,
438,7f54f925-d9a4-4c9c-9fa9-27807206955d,+61293572286,admin@andersonsmith.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,G B Hugo And,,andersonsmith.com.au,75492594499927807206955,934169058588924801,,,,
439,7ea2fee0-3a86-4a0e-8c73-c7b9d933ec29,+61295022888,,,Office Contact,,Dialed,2026-02-18 12:37:51,G Fraser and Company,,gfraser.com.au,720386408737993329,62439058948089771,,,,
440,7ea2e613-128d-4037-a9f8-35785b75a024,+61296627733,contact@theodoreward.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Theodore Ward And,,theodoreward.com.au,726131284037983578575024,6068114355358484563808,,,,
441,7e3a9d6a-edf3-4a02-a28d-3ee4c1562d40,+61263821884,manager@cultiv8accounting.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Cultiv8 Accounting,,cultiv8accounting.com.au,739634022834156240,780655522799281071220,,,,
442,7d920c07-5132-4f36-bb66-d0e93a8228ce,+61267716100,,,Office Contact,,Dialed,2026-02-18 12:37:51,Practical Systems Software,,practicalsystems.com.au,7920075132436660938228,729311625966993758446068,,,,
443,7d8f8ebe-a8f5-472a-b663-d07433e46a6c,+61755363755,mail@oculusgroup.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Oculus Financial Services,,oculusgroup.com.au,7888547266307433466,1404550936759075769,,,,
444,7d78475d-0826-49d4-9d1f-3a60bc07c64d,+61295435217,info@cghca.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Cgh And Associates Cheryl Hastie,,cghca.com.au,7784750826494913600764,501938470560825560908399,,,,
445,7d60d3c1-8760-4cd3-95ae-0b9562e5bfb8,+61299098128,,,Office Contact,,Dialed,2026-02-18 12:37:51,Tarilton Borgert,,tariltonborgert.com.au,76031876043950956258,775484465428585715,,,,
446,7d5418c4-57d2-48e4-bfe7-32bc9e635a7a,+611300001186,186admin@freedomtax.com.au,,,,Dialed,2026-02-18 12:37:51,Freedom Taxation,,freedomtax.com.au,75418457248473296357,03678125670571609940,,,,
447,7d4ec896-19c7-43e7-a849-55e65f9afa58,+61244555333,info@yoursupersolutions.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Your Super Solutions,,yoursupersolutions.com.au,748961974378495565958,570539757437551822,,,,
448,7d1e9eff-cfe9-4b33-a6bf-ff98d853eb05,+61247311055,,,Office Contact,,Dialed,2026-02-18 12:37:51,Tamara Koziol And Associates Pty Limited,,tamarakoziol.com.au,719943369885305,95326333548895167909694,,,,
449,7d0eb3a5-44bd-4fb9-8482-c66cd30b019d,+61287406952,,,Office Contact,,Dialed,2026-02-18 12:37:51,Circular Business Solutions Pty,,circularbusinesssolutions.com.au,7035444984826630019,13266108053581879072174,,,,
450,7cedab2c-ac5d-4aa5-9756-d49be14997a1,+61288103708,samir.mansuri@taxstore.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Tax Store Parramatta,,taxstoreparramatta.com.au,72545975649149971,6271940352398558,,,,
451,7c4f3f87-7f6a-48ee-acfc-0e28ccefd246,+61285935970,enquiries@trigonsbusinessadvisory.com.au,,Office Contact,,Dialed,2026-02-18 12:37:51,Trigons Business Advisory,,trigonsbusinessadvisory.com.au,743877648028246,88745266585137,,,,
